method,image_rel,gt,pred,confidence_basecsv,ned,accuracy,sigma,ssim,tenengrad,delta_mu,contrast_pr,contrast_gain,key,idx,filename,sharp_score,low_light_score,contrast_score,noise_score
baseline,444_CAUTION.png,CAUTION,caution,0.0235392749309539,0.0,0,16.823894199882925,0.0,78101716.0,0.0,0.1450980392156863,0.0,444_CAUTION.png,444,444_CAUTION.png,0.7181035421381832,0.2799887927183193,0.1490196063529412,0.0222730545564669
baseline,445_CEMENT.png,CEMENT,ceiment,0.0253416541963815,0.0,0,47.00907624935187,0.0,112981396.0,0.0,0.4862745098039215,0.0,445_CEMENT.png,445,445_CEMENT.png,0.7386261310772031,0.442090037870526,0.4823529363529412,0.0879475411943105
baseline,446_CENTER.png,CENTER,chr,0.0027939404826611,0.0,0,50.74926623604144,0.0,181069816.0,0.0,0.5058823529411764,0.0,446_CENTER.png,446,446_CENTER.png,0.7450376225948354,0.7951117951130307,0.5098039164705883,0.0283517249136958
baseline,447_CHEVROLET.png,CHEVROLET,chevrolete,0.1309878826141357,0.0,0,25.500351866524856,0.0,211961136.0,0.0,0.2588235294117647,0.0,447_CHEVROLET.png,447,447_CHEVROLET.png,0.8009127718283566,0.5172988010360736,0.2588235268235295,0.0248472175894307
baseline,448_CHOICE.png,CHOICE,choice,0.298831045627594,0.0,0,30.614463333272894,0.0,31330238.0,0.0,0.3254901960784314,0.0,448_CHOICE.png,448,448_CHOICE.png,0.6985703673440806,0.4464823065773479,0.3254901928235295,0.0588045078567572
baseline,449_CID.png,CID,cu,0.2418511360883712,0.0,0,48.81154918208989,0.0,20597520.0,0.0,0.5843137254901961,0.0,449_CID.png,449,449_CID.png,0.6474752887209573,0.3066258449130513,0.5843137196470589,0.0295064621219967
baseline,450_CLEARANCE.png,CLEARANCE,clearratel,0.001142700552009,0.0,0,11.114124984522771,0.0,17591904.0,0.0,0.1019607843137254,0.0,450_CLEARANCE.png,450,450_CLEARANCE.png,0.6617505762153874,0.2551717018555078,0.0980392147058823,0.026008691048926
baseline,451_COFFEE.png,COFFEE,coptr,0.0001390201796311,0.0,0,56.826899786366376,0.0,349105338.0,0.0,0.5647058823529412,0.0,451_COFFEE.png,451,451_COFFEE.png,0.7497377618300386,0.5568637846789655,0.5686274452941177,0.0230935436545203
baseline,452_COTTI.png,COTTI,coiil,3.051794556085952e-05,0.0,0,53.86773497473792,0.0,228699514.0,0.0,0.5294117647058824,0.0,452_COTTI.png,452,452_COTTI.png,0.7395584616080416,0.4954551284743549,0.5294117594117648,0.0339396697209042
baseline,453_CRAB.png,CRAB,crab,0.1363319009542465,0.0,0,59.53615376257462,0.0,195968166.0,0.0,0.6235294117647059,0.0,453_CRAB.png,453,453_CRAB.png,0.7107618359911869,0.3589407794505052,0.6274509741176472,0.0271981954434515
baseline,454_Cath.png,Cath,cathf,0.3219472169876098,0.6,0,45.60866305863226,0.0,173895186.0,0.0,0.4627450980392157,0.0,454_Cath.png,454,454_Cath.png,0.7065708236567584,0.2928941466007891,0.4627450934117648,0.0683322650997956
baseline,455_Chevrole.png,Chevrole,chevrolee,0.0185740627348423,0.7777777777777778,0,30.51533946090021,0.0,111636300.0,0.0,0.2901960784313726,0.0,455_Chevrole.png,455,455_Chevrole.png,0.7367220666764589,0.5152973460124184,0.2901960755294118,0.0333817926932799
baseline,456_Crispy.png,Crispy,crispy,0.1663514673709869,0.8333333333333334,0,20.635981729322516,0.0,23899922.0,0.0,0.2,0.0,456_Crispy.png,456,456_Crispy.png,0.6663825781643893,0.3550433169985248,0.1960784294117647,0.0338897564074997
baseline,457_DESSERT.png,DESSERT,besser,0.0467737354338169,0.0,0,61.58889155045107,0.0,262618746.0,0.0,0.6274509803921569,0.0,457_DESSERT.png,457,457_DESSERT.png,0.7226107987194841,0.3195412685594496,0.6274509741176472,0.0243610612299401
baseline,458_DODGE.png,DODGE,bodei,0.1135269924998283,0.0,0,54.500393774281285,0.0,216708328.0,0.0,0.5568627450980392,0.0,458_DODGE.png,458,458_DODGE.png,0.7588457223680036,0.8228588274910534,0.5568627395294119,0.0729211662162436
baseline,459_DUKE.png,DUKE,qnune,0.0167902819812297,0.0,0,71.1221719645685,0.0,256879316.0,0.0,0.6901960784313725,0.0,459_DUKE.png,459,459_DUKE.png,0.7039472450545807,0.4087463327581605,0.6941176401176471,0.0202767567341685
baseline,460_Drinks.png,Drinks,danb,0.0011780434288084,0.1666666666666666,0,33.020764138474966,0.0,105310856.0,0.0,0.3450980392156862,0.0,460_Drinks.png,460,460_Drinks.png,0.7232467329716782,0.368052559062838,0.3450980357647059,0.0311740179017844
baseline,461_DuoDuo.png,DuoDuo,duoduo,0.95723694562912,0.6666666666666667,0,61.6427800198857,0.0,260156130.0,0.0,0.5882352941176471,0.0,461_DuoDuo.png,461,461_DuoDuo.png,0.7293775389500458,0.4291113510970116,0.5882352882352943,0.0277419900980596
baseline,462_EASIER.png,EASIER,easier,0.0194779187440872,0.0,0,58.95661267034463,0.0,905657016.0,0.0,0.5686274509803921,0.0,462_EASIER.png,462,462_EASIER.png,0.8044706341761728,0.3377105196758377,0.5686274452941177,0.0797722841760578
baseline,463_ECS.png,ECS,bes,0.0014070605393499,0.0,0,19.23200390073825,0.0,11449956.0,0.0,0.196078431372549,0.0,463_ECS.png,463,463_ECS.png,0.7604601081705178,0.9112159306219434,0.1960784294117647,0.0119751860834983
baseline,464_ENT.png,ENT,ens,0.1329389959573745,0.0,0,55.07145691654285,0.0,23033500.0,0.0,0.6196078431372549,0.0,464_ENT.png,464,464_ENT.png,0.655244616822808,0.3592302958475417,0.6235294055294118,0.0290612722832636
baseline,465_ENTE.png,ENTE,ente,0.8871687054634094,0.0,0,55.58236428771984,0.0,416385380.0,0.0,0.5647058823529412,0.0,465_ENTE.png,465,465_ENTE.png,0.7575667513664449,0.5259128502676976,0.5647058767058825,0.0311354118199853
baseline,466_EXCEPT.png,EXCEPT,except,0.1188077181577682,0.0,0,41.70614249193314,0.0,53073454.0,0.0,0.4274509803921568,0.0,466_EXCEPT.png,466,466_EXCEPT.png,0.7761615113912361,0.6113399312395262,0.4274509761176471,0.0530306027710338
baseline,467_EXIT.png,EXIT,ext,0.0009990623220801,0.0,0,24.567659053086043,0.0,93147398.0,0.0,0.2313725490196078,0.0,467_EXIT.png,467,467_EXIT.png,0.7027546370159666,0.3317466769801267,0.2313725467058824,0.0232865623548996
baseline,468_FAVORITE.png,FAVORITE,favorite,0.4077696502208709,0.0,0,19.654239876818053,0.0,46522382.0,0.0,0.2078431372549019,0.0,468_FAVORITE.png,468,468_FAVORITE.png,0.7055198548959484,0.5861148862669243,0.2078431351764706,0.0276044552064714
baseline,469_FIGHT.png,FIGHT,fight,0.9856179356575012,0.0,0,53.695582854653104,0.0,240003660.0,0.0,0.5098039215686274,0.0,469_FIGHT.png,469,469_FIGHT.png,0.7361770059516399,0.3232161162240684,0.5098039164705883,0.1226833742659239
baseline,470_FLAVORFU.png,FLAVORFU,bvceed,0.0024826440494507,0.0,0,43.86683713740493,0.0,127453568.0,0.0,0.4666666666666667,0.0,470_FLAVORFU.png,470,470_FLAVORFU.png,0.6927600803377155,0.2015825241962988,0.4627450934117648,0.0203752551735405
baseline,471_FOR.png,FOR,for,0.7651557326316833,0.0,0,17.88954290225332,0.0,59112848.0,0.0,0.1372549019607843,0.0,471_FOR.png,471,471_FOR.png,0.6994568605657754,0.1914666081498389,0.1411764691764706,0.0246363359072938
baseline,472_FULL.png,FULL,full,0.2077415585517883,0.0,0,53.72536712746629,0.0,82063796.0,0.0,0.5254901960784314,0.0,472_FULL.png,472,472_FULL.png,0.7026328140117635,0.5258976952517267,0.5254901908235295,0.138804266109541
baseline,473_Ford.png,Ford,ford,0.0484438762068748,0.75,0,37.01492081504206,0.0,102585260.0,0.0,0.3686274509803922,0.0,473_Ford.png,473,473_Ford.png,0.742186725701382,0.8912085801805267,0.3686274472941177,0.0071638676367056
baseline,474_GAO.png,GAO,gao,0.1490222960710525,0.0,0,67.25642847458872,0.0,200104950.0,0.0,0.7019607843137254,0.0,474_GAO.png,474,474_GAO.png,0.7008393459799696,0.5542749100771697,0.7058823458823531,0.0256744703651516
baseline,475_GOO.png,GOO,goo,0.2367755472660064,0.0,0,23.70908461330276,0.0,86741582.0,0.0,0.2235294117647059,0.0,475_GOO.png,475,475_GOO.png,0.7184607883754297,0.1968112225216836,0.2235294095294118,0.0245620900151576
baseline,476_GOOD.png,GOOD,good,0.2150067687034607,0.0,0,38.50044341489344,0.0,47716418.0,0.0,0.2352941176470588,0.0,476_GOOD.png,476,476_GOOD.png,0.7864475367829792,0.2812333926585304,0.2317647035647055,0.0495218473149847
baseline,477_HALLOW.png,HALLOW,hallow,0.5970973968505859,0.0,0,44.79771644377275,0.0,324265668.0,0.0,0.5019607843137255,0.0,477_HALLOW.png,477,477_HALLOW.png,0.7562302174351975,0.3563622228022188,0.5019607792941178,0.0301056943950267
baseline,478_HERE.png,HERE,here,0.5503221154212952,0.0,0,13.429525185575272,0.0,5813866.0,0.0,0.1333333333333333,0.0,478_HERE.png,478,478_HERE.png,0.5951190977296533,0.124133332092,0.133333332,0.0494340279568603
baseline,479_HILLS.png,HILLS,hills,0.2014985382556915,0.0,0,41.02870467382978,0.0,119811090.0,0.0,0.4117647058823529,0.0,479_HILLS.png,479,479_HILLS.png,0.7306029157085551,0.4910415099500335,0.4078431331764706,0.0411489088232331
baseline,480_HMO.png,HMO,chmol,0.027116997167468,0.0,0,17.325582557559038,0.0,20491636.0,0.0,0.196078431372549,0.0,480_HMO.png,480,480_HMO.png,0.6763107386969304,0.3823880905259097,0.1960784294117647,0.0483076902860672
baseline,481_HOURS.png,HOURS,hours,0.2107066214084625,0.0,0,38.70130375622491,0.0,68630846.0,0.0,0.4156862745098039,0.0,481_HOURS.png,481,481_HOURS.png,0.7120954591525206,0.6939254843315203,0.4156862703529412,0.0383980599138673
baseline,482_HURRY.png,HURRY,hurry,0.0024212363641709,0.0,0,17.678739752524603,0.0,16644564.0,0.0,0.1333333333333333,0.0,482_HURRY.png,482,482_HURRY.png,0.7473766345585293,0.9579775362772772,0.133333332,0.0531931360485504
baseline,483_Houses.png,Houses,houses,0.0641884207725524,0.8333333333333334,0,27.009029435433582,0.0,47934492.0,0.0,0.2745098039215686,0.0,483_Houses.png,483,483_Houses.png,0.698335183614033,0.4269043979887413,0.2784313697647059,0.030752089631797
baseline,484_Hwy.png,Hwy,hwy,0.3969278335571289,0.6666666666666667,0,22.847114532946936,0.0,18855572.0,0.0,0.2352941176470588,0.0,484_Hwy.png,484,484_Hwy.png,0.6547737155877291,0.3201681717606109,0.2313725467058824,0.0351827823046369
baseline,485_ICKED.png,ICKED,ckeh,0.0323844589293003,0.0,0,24.806350599884414,0.0,96104130.0,0.0,0.2549019607843137,0.0,485_ICKED.png,485,485_ICKED.png,0.7157623211830834,0.2335923152468477,0.2588235268235295,0.0327808770873514
baseline,486_IN.png,IN,in,0.0114208748564124,0.0,0,44.93409040532628,0.0,33113160.0,0.0,0.4745098039215686,0.0,486_IN.png,486,486_IN.png,0.6405542469951236,0.4545215294151147,0.4705882305882353,0.0352685607328792
baseline,487_JACOBY.png,JACOBY,jacoby,0.2316045016050338,0.0,0,46.74069349362458,0.0,105141922.0,0.0,0.4823529411764706,0.0,487_JACOBY.png,487,487_JACOBY.png,0.7494545097007531,0.5171000746799441,0.4823529363529412,0.0931164030316205
baseline,488_Jeep.png,Jeep,jeep,0.0303657334297895,0.75,0,34.483432212981825,0.0,73870362.0,0.0,0.3411764705882353,0.0,488_Jeep.png,488,488_Jeep.png,0.7276162487990955,0.8846615464971714,0.3411764671764706,0.0693214082188555
baseline,489_KABOB.png,KABOB,kabob,0.2415146678686142,0.0,0,65.61166250387201,0.0,251032610.0,0.0,0.6666666666666666,0.0,489_KABOB.png,489,489_KABOB.png,0.7442364716317679,0.3908045352687364,0.6627450914117647,0.0587727495143302
baseline,490_KAISER.png,KAISER,mos,0.0001620465627638,0.0,0,49.28726494631228,0.0,226533384.0,0.0,0.4627450980392157,0.0,490_KAISER.png,490,490_KAISER.png,0.8600259725100614,0.7793716293100258,0.4599999953999972,0.0242727518546321
baseline,491_KER.png,KER,ker,0.539061963558197,0.0,0,41.2167654135034,0.0,155280000.0,0.0,0.396078431372549,0.0,491_KER.png,491,491_KER.png,0.7411808556977628,0.2624370878057212,0.3960784274117647,0.1000964578904234
baseline,492_KFC.png,KFC,kfc,0.065246433019638,0.0,0,54.05289206994081,0.0,376155332.0,0.0,0.6235294117647059,0.0,492_KFC.png,492,492_KFC.png,0.7148371879206485,0.3549301780803062,0.6235294055294118,0.0199698033331193
baseline,493_KING.png,KING,king,0.3881277740001678,0.0,0,32.101163566254,0.0,21300402.0,0.0,0.3176470588235294,0.0,493_KING.png,493,493_KING.png,0.6649534907544501,0.2572548993882353,0.3176470556470588,0.0395172047040745
baseline,494_L.L.png,L.L,l,0.0087916702032089,0.0,0,50.066517393419474,0.0,189090914.0,0.0,0.4784313725490196,0.0,494_L.L.png,494,494_L.L.png,0.7473646344624453,0.665277797003792,0.4784313677647059,0.0478878100695833
baseline,495_LANDROVER.png,LANDROVER,lndrover,0.0227987747639417,0.0,0,20.674937477701167,0.0,189834864.0,0.0,0.1411764705882353,0.0,495_LANDROVER.png,495,495_LANDROVER.png,0.793969713560799,0.4457398137852255,0.1450980377647059,0.0162318279249088
baseline,496_LION.png,LION,lion,0.7487748265266418,0.0,0,28.362685472331567,0.0,69290770.0,0.0,0.3019607843137254,0.0,496_LION.png,496,496_LION.png,0.7054038580114325,0.2024234426622822,0.3019607812941177,0.2763453682017672
baseline,497_LYFT.png,LYFT,ween,0.2772886753082275,0.0,0,31.612436599360155,0.0,144157984.0,0.0,0.3137254901960784,0.0,497_LYFT.png,497,497_LYFT.png,0.7291973424809025,0.4720017669247672,0.3137254870588236,0.0275969830232156
baseline,498_Lower.png,Lower,lower,0.2201247811317443,0.8,0,29.36679805539752,0.0,16744282.0,0.0,0.3215686274509804,0.0,498_Lower.png,498,498_Lower.png,0.6594117360592993,0.6779190776824469,0.3196078399411765,0.0573754773353897
baseline,499_MADE.png,MADE,made,0.356919914484024,0.0,0,37.4513565750615,0.0,348668188.0,0.0,0.3764705882352941,0.0,499_MADE.png,499,499_MADE.png,0.7742658824709489,0.2177558296944859,0.3764705844705883,0.0684825872261831
baseline,500_MADE.png,MADE,made,0.6394872069358826,0.0,0,36.110805232287326,0.0,31020498.0,0.0,0.4,0.0,500_MADE.png,500,500_MADE.png,0.6927828604605996,0.2238446148536737,0.3999999960000001,0.0607788869507435
baseline,501_MAKKEE.png,MAKKEE,markee,0.0486641488969326,0.0,0,56.30376425019333,0.0,269735974.0,0.0,0.592156862745098,0.0,501_MAKKEE.png,501,501_MAKKEE.png,0.734951789958846,0.3165633832913191,0.5921568568235295,0.0302323267024225
baseline,502_MALUJI.png,MALUJI,malug,0.1346960067749023,0.0,0,58.99496777597367,0.0,1118893454.0,0.0,0.5372549019607843,0.0,502_MALUJI.png,502,502_MALUJI.png,0.7840819007163007,0.5167583622383662,0.5333333280000001,0.0335740375648946
baseline,503_MALUJISUANLAFEN.png,MALUJISUANLAFEN,momnman,3.1118072563174333e-09,0.0,0,20.76608124564324,0.0,942002314.0,0.0,0.1019607843137254,0.0,503_MALUJISUANLAFEN.png,503,503_MALUJISUANLAFEN.png,0.787527325286933,0.217148562925051,0.1019607832941176,0.0439383419422408
baseline,504_MEETLOVE.png,MEETLOVE,crov,0.0023504039272665,0.0,0,46.13661431468024,0.0,221808258.0,0.0,0.4941176470588235,0.0,504_MEETLOVE.png,504,504_MEETLOVE.png,0.7026069736901905,0.4526343946112474,0.4941176421176471,0.0156998148982278
baseline,505_MEXICAN.png,MEXICAN,mexicane,0.0072594727389514,0.0,0,22.81774814816793,0.0,160715906.0,0.0,0.2039215686274509,0.0,505_MEXICAN.png,505,505_MEXICAN.png,0.7335464884348745,0.217446376046246,0.199999998,0.0162055288521192
baseline,506_MEYERS.png,MEYERS,meyers,0.6819994449615479,0.0,0,32.63163512561231,0.0,128147618.0,0.0,0.3415686274509889,0.0,506_MEYERS.png,506,506_MEYERS.png,0.7404048991384315,0.3698654476714408,0.3450980357647059,0.05170810772442
baseline,507_MOVE.png,MOVE,move,0.6012188196182251,0.0,0,13.347638562381803,0.0,10020696.0,0.0,0.1411764705882353,0.0,507_MOVE.png,507,507_MOVE.png,0.5524092836779363,0.1801094488260032,0.1411764691764706,0.0206328832494019
baseline,508_MY.png,MY,my,0.5538128614425659,0.0,0,25.944964541243877,0.0,26843042.0,0.0,0.3019607843137254,0.0,508_MY.png,508,508_MY.png,0.66163100695313,0.500084462857299,0.3019607812941177,0.0295388519184082
baseline,509_Mobil.png,Mobil,mobil,0.0250920969992876,0.8,0,31.07664982888448,0.0,53539596.0,0.0,0.3098039215686274,0.0,509_Mobil.png,509,509_Mobil.png,0.6983272487005423,0.8369004467266141,0.3137254870588236,0.0085528341607456
baseline,510_NEYS.png,NEYS,neysh,0.0775215849280357,0.0,0,41.72154618661298,0.0,68836264.0,0.0,0.5019607843137255,0.0,510_NEYS.png,510,510_NEYS.png,0.7224507989568248,0.3261735879850661,0.505882347882353,0.0481841972276421
baseline,511_NIVIRSA.png,NIVIRSA,ivirsa,0.0297088529914617,0.0,0,50.946330213610594,0.0,578534916.0,0.0,0.5764705882352941,0.0,511_NIVIRSA.png,511,511_NIVIRSA.png,0.7591205618029135,0.4197124666042828,0.5764705824705882,0.0238908052614241
baseline,512_NORTH.png,NORTH,norh,0.002131059532985,0.0,0,31.093638218804458,0.0,121134718.0,0.0,0.2823529411764706,0.0,512_NORTH.png,512,512_NORTH.png,0.7243116023634311,0.4400652788157206,0.2823529383529412,0.02721333002892
baseline,513_NOVEMBER.png,NOVEMBER,novehes,0.0051430249586701,0.0,0,16.37117478704819,0.0,13000824.0,0.0,0.1686274509803921,0.0,513_NOVEMBER.png,513,513_NOVEMBER.png,0.5971734972260637,0.1698261008331193,0.1647058807058823,0.0224669925149894
baseline,514_NURSES.png,NURSES,nurses,0.3180684149265289,0.0,0,59.31284218050587,0.0,76253220.0,0.0,0.6392156862745098,0.0,514_NURSES.png,514,514_NURSES.png,0.729840407744797,0.3895325922354512,0.6352941112941177,0.0512927041029233
baseline,515_OF.png,OF,of,0.0289868023246526,0.0,0,18.782513849452943,0.0,43370422.0,0.0,0.0980392156862745,0.0,515_OF.png,515,515_OF.png,0.7222708944915825,0.5364812489808974,0.094117646117647,0.0181803450529526
baseline,516_OLLYW.png,OLLYW,oiae,0.0001255721144843,0.0,0,28.100963256738183,0.0,114128170.0,0.0,0.2627450980392157,0.0,516_OLLYW.png,516,516_OLLYW.png,0.7094310366618699,0.3782139517253079,0.2627450954117648,0.0211099193910699
baseline,517_ONL.png,ONL,onu,0.0235273223370313,0.0,0,25.826860150350274,0.0,44772576.0,0.0,0.2352941176470588,0.0,517_ONL.png,517,517_ONL.png,0.6639966282646971,0.3234433749555925,0.2392156838823529,0.026912508282289
baseline,518_OVERNIGHT.png,OVERNIGHT,overmgnt,8.968984184321016e-05,0.0,0,38.291233852010784,0.0,100288030.0,0.0,0.388235294117647,0.0,518_OVERNIGHT.png,518,518_OVERNIGHT.png,0.7556758237642786,0.7643586773197601,0.3921568588235294,0.0302754866614365
baseline,519_Oak.png,Oak,oak,0.253773957490921,0.6666666666666667,0,28.60060027705054,0.0,28099916.0,0.0,0.2901960784313726,0.0,519_Oak.png,519,519_Oak.png,0.671652941991742,0.3587816363408824,0.2901960755294118,0.1065671838161337
baseline,520_OfP.png,OfP,ofpe,0.0745350643992424,0.25,0,30.46346993111267,0.0,37719882.0,0.0,0.3137254901960784,0.0,520_OfP.png,520,520_OfP.png,0.6604494990771085,0.4874474806011969,0.3098039184705883,0.0470115957694394
baseline,521_PAR.png,PAR,par,0.9716233611106871,0.0,0,42.408038545257554,0.0,138368096.0,0.0,0.4156862745098039,0.0,521_PAR.png,521,521_PAR.png,0.7299466630033614,0.3137037005666667,0.4156862703529412,0.0833294269787025
baseline,522_PARENTS.png,PARENTS,parents,0.9178016781806946,0.0,0,46.58524857592888,0.0,264622590.0,0.0,0.4705882352941176,0.0,522_PARENTS.png,522,522_PARENTS.png,0.7495526700716179,0.3369971567159432,0.4705882305882353,0.0259634029622446
baseline,523_PERMANENTE.png,PERMANENTE,permanente,0.922879159450531,0.0,0,64.06413419753353,0.0,387286356.0,0.0,0.6431372549019608,0.0,523_PERMANENTE.png,523,523_PERMANENTE.png,0.8738174451399615,0.5887752351066666,0.6431372484705884,0.062058492059147
baseline,524_PERSONS.png,PERSONS,persons,0.2607109844684601,0.0,0,6.609071335516758,0.0,2835952.0,0.0,0.0705882352941176,0.0,524_PERSONS.png,524,524_PERSONS.png,0.6090566048646763,0.6154950643029,0.0705882345882353,0.0237536486917285
baseline,525_PICKUP.png,PICKUP,pickup,0.887373685836792,0.0,0,51.24677547605417,0.0,89072352.0,0.0,0.4823529411764706,0.0,525_PICKUP.png,525,525_PICKUP.png,0.7103527575879017,0.3089708163701512,0.4823529363529412,0.1890361998615141
baseline,526_PIPE.png,PIPE,pipt,0.1283154040575027,0.0,0,48.31308392315368,0.0,55439102.0,0.0,0.4941176470588235,0.0,526_PIPE.png,526,526_PIPE.png,0.7154301551198365,0.472555346581636,0.4941176421176471,0.0977205048481483
baseline,527_PLAN.png,PLAN,plan,0.25474813580513,0.0,0,16.305313339529505,0.0,15085240.0,0.0,0.1764705882352941,0.0,527_PLAN.png,527,527_PLAN.png,0.6698682219095687,0.3799246327220288,0.1803921550588235,0.0420067585938969
baseline,528_PUENIE.png,PUENIE,puenee,0.0001282505254494,0.0,0,55.18787816086273,0.0,206899366.0,0.0,0.5372549019607843,0.0,528_PUENIE.png,528,528_PUENIE.png,0.7536730060854793,0.6515623741888704,0.5411764651764707,0.0472827451669581
baseline,529_Passion.png,Passion,jeesior,0.0009660339565016,0.4285714285714286,0,35.46333967907554,0.0,172482916.0,0.0,0.3058823529411765,0.0,529_Passion.png,529,529_Passion.png,0.7299951836151357,0.2515466296987401,0.3764705844705883,0.0526536217280985
baseline,530_Pepper.png,Pepper,pepper,0.606730043888092,0.8333333333333334,0,30.69716900010152,0.0,28137504.0,0.0,0.3294117647058823,0.0,530_Pepper.png,530,530_Pepper.png,0.6849798406007483,0.411643753307854,0.3254901928235295,0.0729870770270143
baseline,531_Please.png,Please,please,0.9837055802345276,0.8333333333333334,0,40.97101844481949,0.0,191333272.0,0.0,0.4078431372549019,0.0,531_Please.png,531,531_Please.png,0.7446701642664122,0.1976554855075326,0.4078431331764706,0.0135019108363737
baseline,532_Puente.png,Puente,run,1.8322224377698149e-06,0.3333333333333333,0,61.59071614765568,0.0,277434304.0,0.0,0.615686274509804,0.0,532_Puente.png,532,532_Puente.png,0.7473886795733112,0.8436135034045511,0.611764699764706,0.0146074899752739
baseline,533_RAM.png,RAM,rame,0.0748477578163147,0.0,0,32.86212898961656,0.0,30770220.0,0.0,0.3294117647058823,0.0,533_RAM.png,533,533_RAM.png,0.7031252624799904,0.8804362130742448,0.3294117614117647,0.0643826067870492
baseline,534_RANT.png,RANT,rant,0.0330308377742767,0.0,0,16.323754017748747,0.0,61216390.0,0.0,0.1490196078431372,0.0,534_RANT.png,534,534_RANT.png,0.6706554259087619,0.6359659624609622,0.1529411749411765,0.0199449798876022
baseline,535_READY.png,READY,ready,0.8173115253448486,0.0,0,42.97244136539434,0.0,160536136.0,0.0,0.3725490196078431,0.0,535_READY.png,535,535_READY.png,0.7096779404589663,0.2515926732614549,0.372549015882353,0.0244978549076313
baseline,536_RUNNING.png,RUNNING,running,0.0358264967799186,0.0,0,52.91412495333804,0.0,70184398.0,0.0,0.5098039215686274,0.0,536_RUNNING.png,536,536_RUNNING.png,0.8062534808856908,0.6505702177961399,0.5098039164705883,0.0558679939163931
baseline,537_RUSS.png,RUSS,russ,0.5771024823188782,0.0,0,40.192733143512974,0.0,47973852.0,0.0,0.4470588235294118,0.0,537_RUSS.png,537,537_RUSS.png,0.6806097359321202,0.3411719770721364,0.4470588190588236,0.0866232921028234
baseline,538_Rd.png,Rd,rd,0.0878334566950798,0.5,0,37.17282490195026,0.0,71568396.0,0.0,0.3607843137254902,0.0,538_Rd.png,538,538_Rd.png,0.7117379286573089,0.4312175331602178,0.3647058787058824,0.0271199426727049
baseline,539_SAFETY.png,SAFETY,safenve,0.0377319306135177,0.0,0,38.57599654009172,0.0,69911186.0,0.0,0.4156862745098039,0.0,539_SAFETY.png,539,539_SAFETY.png,0.7169054174791091,0.6297704607971792,0.4117647017647059,0.0486537466677126
baseline,540_SAND.png,SAND,eande,0.0343383997678756,0.0,0,34.43604018228461,0.0,50604942.0,0.0,0.3568627450980392,0.0,540_SAND.png,540,540_SAND.png,0.7068183215260719,0.4113190345919734,0.3568627415294118,0.0748819079607857
baseline,541_SAVE.png,SAVE,save,0.2396905273199081,0.0,0,50.9609750273666,0.0,174641820.0,0.0,0.5607843137254902,0.0,541_SAVE.png,541,541_SAVE.png,0.6766440424613734,0.3018562363404016,0.5607843081176471,0.0219376426695612
baseline,542_SCA.png,SCA,sca,0.0230860244482755,0.0,0,19.314662317044032,0.0,7808234.0,0.0,0.2078431372549019,0.0,542_SCA.png,542,542_SCA.png,0.7040730813479479,0.3271926452738416,0.2039215665882353,0.0470728036774521
baseline,543_SCOAL.png,SCOAL,socal,0.5001223087310791,0.0,0,55.09992376040594,0.0,81047224.0,0.0,0.596078431372549,0.0,543_SCOAL.png,543,543_SCOAL.png,0.7067596590629815,0.4188890375876642,0.5960784254117648,0.1184001715507203
baseline,544_SELLING.png,SELLING,selling,0.4097762107849121,0.0,0,41.57878983728764,0.0,63952886.0,0.0,0.4,0.0,544_SELLING.png,544,544_SELLING.png,0.8082684480917447,0.3322986894874706,0.3999999960000001,0.0890682190456652
baseline,545_SILVERADO.png,SILVERADO,silverado,0.8469185829162598,0.0,0,49.5292560963556,0.0,109109860.0,0.0,0.5333333333333333,0.0,545_SILVERADO.png,545,545_SILVERADO.png,0.7441161995500859,0.4692913817161196,0.5294117594117648,0.0745985814377815
baseline,546_SIZE.png,SIZE,size,0.2970173358917236,0.0,0,49.36441021283004,0.0,69989806.0,0.0,0.4901960784313725,0.0,546_SIZE.png,546,546_SIZE.png,0.6766568064137616,0.3061800986084967,0.4901960735294118,0.3147469064663016
baseline,547_SOUTH.png,SOUTH,southe,0.0487946830689907,0.0,0,29.24557273677082,0.0,132781348.0,0.0,0.2666666666666666,0.0,547_SOUTH.png,547,547_SOUTH.png,0.7292622369805233,0.4470376754664628,0.2705882325882353,0.0262978125348327
baseline,548_SPACE.png,SPACE,spacee,0.0837524980306625,0.0,0,29.975542144960063,0.0,41629000.0,0.0,0.2980392156862745,0.0,548_SPACE.png,548,548_SPACE.png,0.705811795113139,0.5684517982162023,0.2980392127058824,0.0392811650523569
baseline,549_SPICY.png,SPICY,spicy,0.7407544255256653,0.0,0,40.12615154090962,0.0,64840414.0,0.0,0.4274509803921568,0.0,549_SPICY.png,549,549_SPICY.png,0.683962040611157,0.2374105376835925,0.4235294075294118,0.0204155687283354
baseline,550_STAND.png,STAND,stanse,0.0501586981117725,0.0,0,18.997770319833123,0.0,9995078.0,0.0,0.2196078431372549,0.0,550_STAND.png,550,550_STAND.png,0.6427149190671524,0.2137991776646483,0.2235294095294118,0.0369800285227867
baseline,551_STONE.png,STONE,ston,0.0285334475338459,0.0,0,47.29188615828564,0.0,67487026.0,0.0,0.4705882352941176,0.0,551_STONE.png,551,551_STONE.png,0.7132547825691599,0.5475254494076915,0.4705882305882353,0.0713194701481909
